,High,Low,Open,Close,Volume,Adj Close,DGS10
2016-07-22,85.9800033569336,85.44999694824219,85.5,85.72000122070312,6165600.0,74.6962661743164,1.57
2016-07-25,85.80000305175781,85.1500015258789,85.52999877929688,85.80000305175781,5605300.0,74.76596069335938,1.58
2016-07-26,86.08000183105469,85.16999816894531,85.68000030517578,85.2699966430664,5379300.0,74.30412292480469,1.57
2016-07-27,85.30000305175781,84.31999969482422,85.23999786376953,84.45999908447266,7744700.0,73.59830474853516,1.52
2016-07-28,84.9800033569336,84.4000015258789,84.41999816894531,84.80999755859375,5911600.0,73.90328216552734,1.52
2016-07-29,85.79000091552734,84.80000305175781,84.88999938964844,85.58999633789062,7520900.0,74.58296966552734,1.46
2016-08-01,86.58000183105469,85.41999816894531,85.44000244140625,86.41000366210938,10420600.0,75.2975082397461,1.51
2016-08-02,87.1500015258789,86.23999786376953,87.0199966430664,86.76000213623047,13083200.0,75.60250854492188,1.55
2016-08-03,86.72000122070312,85.45999908447266,86.51000213623047,85.97000122070312,8192100.0,74.91410827636719,1.55
2016-08-04,86.52999877929688,85.80000305175781,86.12000274658203,86.05000305175781,5564100.0,74.98383331298828,1.51
2016-08-05,86.44000244140625,85.52999877929688,86.08000183105469,85.77999877929688,6729700.0,74.74852752685547,1.59
2016-08-08,85.9000015258789,85.12999725341797,85.61000061035156,85.76000213623047,5388200.0,74.73112487792969,1.59
2016-08-09,86.33999633789062,85.68000030517578,85.86000061035156,85.98999786376953,4158800.0,74.93152618408203,1.55
2016-08-10,86.81999969482422,86.0,86.26000213623047,86.30999755859375,5981400.0,75.21038818359375,1.5
2016-08-11,87.0,86.4000015258789,86.69999694824219,86.7300033569336,7387100.0,75.57634735107422,1.57
2016-08-12,87.44999694824219,86.77999877929688,86.91999816894531,87.04000091552734,8063400.0,75.84648895263672,1.51
2016-08-15,87.56999969482422,86.98999786376953,87.5199966430664,87.0199966430664,6871200.0,75.82905578613281,1.55
2016-08-16,87.4000015258789,86.47000122070312,86.9800033569336,86.58000183105469,8071100.0,75.44564819335938,1.57
2016-08-17,87.11000061035156,85.97000122070312,86.44999694824219,86.95999908447266,6762100.0,75.77679443359375,1.56
2016-08-18,87.45999908447266,86.94000244140625,86.94000244140625,87.44000244140625,7082800.0,76.19506072998047,1.53
2016-08-19,87.41000366210938,87.05000305175781,87.19999694824219,87.30999755859375,6199900.0,76.0817642211914,1.58
2016-08-22,87.20999908447266,86.58000183105469,87.13999938964844,86.8499984741211,5921100.0,75.68091583251953,1.55
2016-08-23,87.5,87.04000091552734,87.12999725341797,87.4000015258789,5420100.0,76.16019439697266,1.55
2016-08-24,87.44999694824219,86.55999755859375,87.31999969482422,87.30999755859375,5713300.0,76.0817642211914,1.56
2016-08-25,87.94000244140625,87.04000091552734,87.30000305175781,87.9000015258789,10595500.0,76.59588623046875,1.58
2016-08-26,88.5,87.16999816894531,87.87000274658203,87.58000183105469,16408200.0,76.31704711914062,1.62
2016-08-29,88.4000015258789,87.31999969482422,87.38999938964844,88.30000305175781,8934500.0,76.94446563720703,1.57
2016-08-30,88.30000305175781,87.45999908447266,87.72000122070312,87.54000091552734,11619400.0,76.2822036743164,1.57
2016-08-31,87.8499984741211,87.02999877929688,87.75,87.30999755859375,11407800.0,76.0817642211914,1.58
2016-09-01,88.30999755859375,86.9800033569336,87.36000061035156,88.30999755859375,29793300.0,76.95316314697266,1.57
2016-09-02,88.87000274658203,88.04000091552734,88.4800033569336,88.19999694824219,17470400.0,76.85733032226562,1.6
2016-09-05,,,,,,,
2016-09-06,88.63999938964844,87.87999725341797,88.25,88.63999938964844,14472100.0,77.24073028564453,1.55
2016-09-07,88.41000366210938,87.70999908447266,88.30999755859375,87.94999694824219,17556400.0,76.63947296142578,1.54
2016-09-08,88.18000030517578,87.62999725341797,87.94999694824219,87.77999877929688,23465700.0,76.49134063720703,1.61
2016-09-09,87.16999816894531,86.23999786376953,87.0999984741211,86.23999786376953,21955000.0,75.14937591552734,1.67
2016-09-12,88.37999725341797,85.95999908447266,86.04000091552734,88.25,16105700.0,76.90089416503906,1.68
2016-09-13,87.91000366210938,87.01000213623047,87.55000305175781,87.05000305175781,19682700.0,75.85520935058594,1.73
2016-09-14,87.5999984741211,86.87000274658203,87.12000274658203,87.01000213623047,25397900.0,75.82035827636719,1.7
2016-09-15,88.2699966430664,86.75,86.75,88.05999755859375,13833600.0,76.73533630371094,1.71
2016-09-16,88.11000061035156,87.30000305175781,87.62000274658203,88.05000305175781,23518300.0,76.72661590576172,1.7
2016-09-19,88.94999694824219,87.25,87.91999816894531,88.37000274658203,19173900.0,77.00546264648438,1.7
2016-09-20,88.94999694824219,88.18000030517578,88.5,88.58000183105469,33986500.0,77.1884536743164,1.69
2016-09-21,88.79000091552734,86.44000244140625,88.54000091552734,87.80000305175781,55409800.0,76.50875854492188,1.66
2016-09-22,89.30000305175781,87.7699966430664,87.7699966430664,88.98999786376953,52692700.0,77.54571533203125,1.63
2016-09-23,88.94000244140625,87.48999786376953,88.62999725341797,87.76000213623047,48281400.0,76.47391510009766,1.62
2016-09-26,88.43000030517578,86.61000061035156,87.41999816894531,87.8499984741211,60276600.0,76.55232238769531,1.59
2016-09-27,88.80999755859375,87.66000366210938,88.05999755859375,88.36000061035156,65150800.0,76.99674224853516,1.56
2016-09-28,89.7300033569336,88.47000122070312,88.9800033569336,89.45999908447266,89806000.0,77.95527648925781,1.57
2016-09-29,89.2699966430664,87.54000091552734,89.16000366210938,88.2300033569336,74587500.0,76.88345336914062,1.56
2016-09-30,90.22000122070312,88.29000091552734,88.30000305175781,89.75,123735700.0,78.20799255371094,1.6
2016-10-03,89.44999694824219,88.41000366210938,89.3499984741211,88.66000366210938,26789500.0,77.2581787109375,1.63
2016-10-04,88.68000030517578,87.94999694824219,88.29000091552734,88.3499984741211,23317600.0,76.988037109375,1.69
2016-10-05,89.0,88.20999908447266,88.4800033569336,88.8499984741211,64580300.0,77.4237289428711,1.72
2016-10-06,89.7300033569336,88.47000122070312,88.61000061035156,89.22000122070312,61462800.0,77.74617004394531,1.75
2016-10-07,90.05000305175781,88.30000305175781,89.01000213623047,90.0,20518800.0,78.42583465576172,1.73
2016-10-10,90.33000183105469,88.77999877929688,90.19000244140625,89.05999755859375,15492400.0,77.60671997070312,
2016-10-11,89.12000274658203,88.19999694824219,88.83000183105469,88.54000091552734,11723100.0,77.1535873413086,1.77
2016-10-12,89.01000213623047,88.33000183105469,88.73999786376953,88.56999969482422,17118000.0,77.17975616455078,1.79
2016-10-13,88.56999969482422,87.5999984741211,88.05000305175781,88.23999786376953,11158100.0,76.89217376708984,1.75
2016-10-14,88.95999908447266,88.22000122070312,88.5,88.43000030517578,7369000.0,77.05774688720703,1.8
2016-10-17,88.6500015258789,87.70999908447266,88.43000030517578,87.83000183105469,7610600.0,76.53490447998047,1.77
2016-10-18,88.2699966430664,87.44000244140625,88.20999908447266,87.44999694824219,10749500.0,76.20376586914062,1.75
2016-10-19,86.81999969482422,85.44000244140625,86.6500015258789,85.54000091552734,12788800.0,75.11489868164062,1.76
2016-10-20,85.5199966430664,84.79000091552734,85.37999725341797,84.93000030517578,10175100.0,74.57923889160156,1.76
2016-10-21,84.86000061035156,84.23999786376953,84.41000366210938,84.33000183105469,13974100.0,74.05237579345703,1.74
2016-10-24,84.69999694824219,84.05999755859375,84.38999938964844,84.0999984741211,10573200.0,73.85041046142578,1.77
2016-10-25,88.08000183105469,86.97000122070312,87.48999786376953,86.97000122070312,20761200.0,76.37062072753906,1.77
2016-10-26,87.73999786376953,86.77999877929688,86.91000366210938,87.4000015258789,8464100.0,76.74822235107422,1.79
2016-10-27,87.5999984741211,86.44999694824219,87.51000213623047,86.58000183105469,6598300.0,76.02814483642578,1.85
2016-10-28,87.2300033569336,86.44999694824219,86.87000274658203,86.83999633789062,7021100.0,76.25647735595703,1.86
2016-10-31,87.47000122070312,86.69000244140625,87.01000213623047,86.80000305175781,8207100.0,76.22135162353516,1.84
2016-11-01,86.98999786376953,86.4800033569336,86.58000183105469,86.8499984741211,8564500.0,76.26522827148438,1.83
2016-11-02,87.41000366210938,86.55999755859375,86.7699966430664,86.73999786376953,7773200.0,76.16864013671875,1.81
2016-11-03,86.9800033569336,86.47000122070312,86.80000305175781,86.5999984741211,6899900.0,76.04570770263672,1.82
2016-11-04,86.7300033569336,85.06999969482422,86.69000244140625,85.08000183105469,9378100.0,74.7109603881836,1.79
2016-11-07,86.56999969482422,85.5999984741211,86.0199966430664,86.55999755859375,8878500.0,76.01058959960938,1.83
2016-11-08,87.69000244140625,86.58999633789062,86.7699966430664,87.45999908447266,7674600.0,76.8009033203125,1.88
2016-11-09,86.54000091552734,84.30999755859375,85.26000213623047,85.93000030517578,11972500.0,75.45738220214844,2.07
2016-11-10,85.69999694824219,82.18000030517578,85.51000213623047,82.95999908447266,22095000.0,72.84933471679688,2.15
2016-11-11,84.05999755859375,82.6500015258789,82.66999816894531,83.58000183105469,8905700.0,73.39378356933594,
2016-11-14,83.77999877929688,82.76000213623047,83.55999755859375,83.0,12862500.0,72.88446044921875,2.23
2016-11-15,84.58000183105469,82.87999725341797,84.58000183105469,83.62000274658203,9464000.0,73.42890167236328,2.23
2016-11-16,84.19999694824219,83.16999816894531,83.9800033569336,83.19000244140625,8542900.0,73.05130767822266,2.22
2016-11-17,83.5,82.93000030517578,83.2699966430664,83.06999969482422,9083700.0,72.94593048095703,2.29
2016-11-18,83.0999984741211,81.98999786376953,82.91999816894531,82.0,14565500.0,72.00633239746094,2.34
2016-11-21,82.75,81.70999908447266,82.0,82.63999938964844,11482100.0,72.56832122802734,2.33
2016-11-22,83.18000030517578,82.66000366210938,83.01000213623047,82.76000213623047,7426500.0,72.6737060546875,2.31
2016-11-23,82.93000030517578,82.5199966430664,82.58999633789062,82.68000030517578,7693300.0,72.60346221923828,2.36
2016-11-24,,,,,,,
2016-11-25,83.45999908447266,82.94999694824219,82.98999786376953,83.45999908447266,3882900.0,73.28839874267578,2.36
2016-11-28,83.36000061035156,82.76000213623047,83.12999725341797,83.06999969482422,6990100.0,72.94593048095703,2.32
2016-11-29,83.4800033569336,82.69000244140625,83.41999816894531,82.88999938964844,6183100.0,72.78784942626953,2.3
2016-11-30,82.83000183105469,82.26000213623047,82.5199966430664,82.45999908447266,12115500.0,72.41028594970703,2.37
2016-12-01,82.31999969482422,81.18000030517578,82.20999908447266,81.86000061035156,12516900.0,71.88340759277344,2.45
2016-12-02,82.68000030517578,82.06999969482422,82.3499984741211,82.4000015258789,9079400.0,72.35759735107422,2.4
2016-12-05,83.08000183105469,82.4800033569336,82.55999755859375,82.98999786376953,8597500.0,72.87567901611328,2.39
2016-12-06,83.25,82.61000061035156,83.23999786376953,82.91000366210938,7327200.0,72.80542755126953,2.39
2016-12-07,84.27999877929688,82.70999908447266,82.73999786376953,84.18000030517578,8567700.0,73.92064666748047,2.34
2016-12-08,84.18000030517578,83.5,83.79000091552734,83.5,7522800.0,73.32353210449219,2.4
2016-12-09,84.4000015258789,83.47000122070312,83.5199966430664,84.37000274658203,8004500.0,74.08749389648438,2.47
2016-12-12,85.18000030517578,84.20999908447266,84.20999908447266,85.12999725341797,7494100.0,74.7548599243164,2.49
2016-12-13,85.36000061035156,84.52999877929688,84.66999816894531,85.18000030517578,11795900.0,74.79876708984375,2.48
2016-12-14,85.73999786376953,84.16999816894531,85.29000091552734,84.37000274658203,12292200.0,74.08749389648438,2.54
2016-12-15,84.80000305175781,83.61000061035156,84.1500015258789,84.68000030517578,8768100.0,74.35970306396484,2.6
2016-12-16,85.12000274658203,84.1500015258789,84.9000015258789,84.68000030517578,21172400.0,74.35970306396484,2.6
2016-12-19,84.9800033569336,84.31999969482422,84.75,84.70999908447266,6431200.0,74.38603210449219,2.54
2016-12-20,84.70999908447266,84.19000244140625,84.56999969482422,84.56999969482422,7485400.0,74.26312255859375,2.57
2016-12-21,84.7300033569336,84.12000274658203,84.19000244140625,84.27999877929688,6099300.0,74.00845336914062,2.55
2016-12-22,84.61000061035156,83.87000274658203,84.0,84.47000122070312,7864800.0,74.17530059814453,2.55
2016-12-23,85.18000030517578,84.55000305175781,84.68000030517578,84.95999908447266,5284200.0,74.6055908203125,2.55
2016-12-26,,,,,,,
2016-12-27,84.94000244140625,84.41999816894531,84.9000015258789,84.5999984741211,3782600.0,74.2894515991211,2.57
2016-12-28,84.62999725341797,83.94999694824219,84.4000015258789,84.06999969482422,4298800.0,73.82405090332031,2.51
2016-12-29,84.48999786376953,84.0999984741211,84.23999786376953,84.3499984741211,3718300.0,74.06993103027344,2.49
2016-12-30,84.44999694824219,83.91999816894531,84.16999816894531,84.08000183105469,6209800.0,73.83284759521484,2.45
2017-01-02,,,,,,,
2017-01-03,84.38999938964844,83.5,83.87999725341797,84.19999694824219,8792700.0,73.93820190429688,2.45
2017-01-04,84.5999984741211,84.23999786376953,84.44999694824219,84.5,8096700.0,74.20164489746094,2.46
2017-01-05,85.43000030517578,84.37999725341797,84.41000366210938,85.05999755859375,6852400.0,74.69338989257812,2.37
2017-01-06,85.25,84.62000274658203,84.94000244140625,85.02999877929688,4799900.0,74.66704559326172,2.42
2017-01-09,84.66000366210938,83.75,84.05999755859375,84.4000015258789,11000600.0,74.11384582519531,2.38
2017-01-10,84.43000030517578,83.23999786376953,84.33999633789062,83.48999786376953,10918200.0,73.31472778320312,2.38
2017-01-11,83.75,83.27999877929688,83.38999938964844,83.75,9572300.0,73.54304504394531,2.38
2017-01-12,83.87999725341797,83.37000274658203,83.70999908447266,83.83999633789062,6545400.0,73.62207794189453,2.36
2017-01-13,84.0199966430664,83.44000244140625,83.8499984741211,84.01000213623047,6762800.0,73.7713623046875,2.4
2017-01-16,,,,,,,
2017-01-17,85.58000183105469,83.87999725341797,83.9000015258789,85.20999908447266,13145100.0,74.82511138916016,2.33
2017-01-18,85.30000305175781,84.58999633789062,84.80000305175781,84.93000030517578,10520400.0,75.1702880859375,2.42
2017-01-19,85.0,84.27999877929688,84.62999725341797,84.69999694824219,14074500.0,74.96673583984375,2.47
2017-01-20,87.9800033569336,86.41999816894531,86.88999938964844,87.44999694824219,22944400.0,77.40071105957031,2.48
2017-01-23,87.3499984741211,86.8499984741211,87.08999633789062,86.95999908447266,9408900.0,76.9670181274414,2.41
2017-01-24,87.94999694824219,87.22000122070312,87.22000122070312,87.86000061035156,8704700.0,77.76361083984375,2.47
2017-01-25,87.9000015258789,87.05999755859375,87.83999633789062,87.16000366210938,8082900.0,77.14403533935547,2.53
2017-01-26,87.2300033569336,86.58999633789062,87.12000274658203,86.5999984741211,6542300.0,76.64837646484375,2.51
2017-01-27,86.8499984741211,86.0199966430664,86.44999694824219,86.72000122070312,9332300.0,76.75460052490234,2.49
2017-01-30,86.86000061035156,86.5,86.77999877929688,86.75,7350000.0,76.7811508178711,2.49
2017-01-31,87.66000366210938,86.52999877929688,86.62999725341797,87.5999984741211,9712400.0,77.5334701538086,2.45
2017-02-01,87.58999633789062,86.75,87.02999877929688,87.33000183105469,8291000.0,77.29450988769531,2.48
2017-02-02,88.3499984741211,87.25,87.61000061035156,87.76000213623047,8997200.0,77.67510223388672,2.48
2017-02-03,88.16999816894531,87.38999938964844,88.12000274658203,87.41000366210938,7161900.0,77.36530303955078,2.49
2017-02-06,87.79000091552734,87.12999725341797,87.5,87.4000015258789,7483000.0,77.35646057128906,2.42
2017-02-07,88.27999877929688,87.4800033569336,87.63999938964844,88.01000213623047,6646100.0,77.89635467529297,2.4
2017-02-08,88.33999633789062,87.80999755859375,88.06999969482422,88.33000183105469,6815800.0,78.1795883178711,2.34
2017-02-09,88.77999877929688,88.02999877929688,88.33000183105469,88.66999816894531,9914100.0,78.48051452636719,2.4
2017-02-10,88.7300033569336,87.97000122070312,88.55999755859375,87.97000122070312,11057600.0,77.86095428466797,2.41
2017-02-13,88.36000061035156,87.63999938964844,88.04000091552734,88.30999755859375,6905100.0,78.16189575195312,2.43
2017-02-14,88.22000122070312,87.2300033569336,88.0,87.86000061035156,20123400.0,77.76361083984375,2.47
2017-02-15,91.1500015258789,89.80999755859375,89.80999755859375,91.12000274658203,25847700.0,80.64897918701172,2.51
2017-02-16,91.12000274658203,90.54000091552734,90.91999816894531,90.79000091552734,12408500.0,80.35689544677734,2.45
2017-02-17,91.36000061035156,90.44999694824219,90.61000061035156,91.08999633789062,12152400.0,80.6224136352539,2.42
2017-02-20,,,,,,,
2017-02-21,91.80000305175781,90.58000183105469,90.58000183105469,91.66999816894531,9018700.0,81.13578033447266,2.43
2017-02-22,91.80000305175781,91.25,91.44999694824219,91.44000244140625,6749900.0,80.93218994140625,2.42
2017-02-23,91.80000305175781,90.91000366210938,91.61000061035156,91.12999725341797,7611600.0,80.65782928466797,2.38
2017-02-24,91.33999633789062,90.66999816894531,90.97000122070312,91.05000305175781,6643400.0,80.58702087402344,2.31
2017-02-27,90.91000366210938,90.05999755859375,90.52999877929688,90.88999938964844,11840300.0,80.4454116821289,2.36
2017-02-28,91.79000091552734,90.6500015258789,90.9000015258789,91.06999969482422,10535600.0,80.60472869873047,2.36
2017-03-01,91.88999938964844,90.70999908447266,91.05000305175781,91.66000366210938,8792200.0,81.12692260742188,2.46
2017-03-02,91.58999633789062,90.87999725341797,91.4000015258789,90.91000366210938,7031200.0,80.4631118774414,2.49
2017-03-03,90.91000366210938,89.88999938964844,90.91000366210938,90.5,8334900.0,80.10022735595703,2.49
2017-03-06,90.51000213623047,89.58999633789062,89.88999938964844,90.37000274658203,9533800.0,79.98516082763672,2.49
2017-03-07,90.48999786376953,90.05999755859375,90.13999938964844,90.29000091552734,5363000.0,79.91435241699219,2.52
2017-03-08,90.3499984741211,89.76000213623047,90.0199966430664,90.13999938964844,5503700.0,79.7815933227539,2.57
2017-03-09,90.48999786376953,90.0999984741211,90.13999938964844,90.33999633789062,5587400.0,79.95860290527344,2.6
2017-03-10,91.16000366210938,90.6500015258789,90.80000305175781,91.06999969482422,6797800.0,80.60472869873047,2.58
2017-03-13,91.48999786376953,90.8499984741211,91.05999755859375,91.30999755859375,7397500.0,80.817138671875,2.62
2017-03-14,91.58999633789062,90.81999969482422,91.26000213623047,91.0,6686400.0,80.54276275634766,2.6
2017-03-15,91.77999877929688,90.7300033569336,91.0,91.4000015258789,7855300.0,80.89682006835938,2.51
2017-03-16,91.72000122070312,91.0999984741211,91.44000244140625,91.44000244140625,6601200.0,80.93218994140625,2.53
2017-03-17,92.0,90.91999816894531,91.44999694824219,91.0,37010100.0,80.54276275634766,2.5
2017-03-20,91.41000366210938,90.94000244140625,90.95999908447266,91.22000122070312,7772900.0,80.73748016357422,2.47
2017-03-21,91.75,91.02999877929688,91.30000305175781,91.19000244140625,8211000.0,80.71092987060547,2.43
2017-03-22,91.80000305175781,90.75,91.30999755859375,90.98999786376953,7798000.0,80.53392028808594,2.4
2017-03-23,91.45999908447266,90.5999984741211,90.91000366210938,90.7699966430664,6831400.0,80.33919525146484,2.41
2017-03-24,90.91999816894531,90.20999908447266,90.7699966430664,90.56999969482422,9252000.0,80.16218566894531,2.4
2017-03-27,90.72000122070312,90.18000030517578,90.44999694824219,90.48999786376953,10072000.0,80.09137725830078,2.38
2017-03-28,91.05999755859375,90.12999725341797,90.16999816894531,90.76000213623047,11855800.0,80.33036041259766,2.42
2017-03-29,90.87000274658203,90.38999938964844,90.55999755859375,90.5999984741211,4252800.0,80.18873596191406,2.39
2017-03-30,90.56999969482422,90.0999984741211,90.5,90.19999694824219,3691900.0,79.83470916748047,2.42
2017-03-31,90.33999633789062,89.83999633789062,90.02999877929688,89.8499984741211,6942400.0,79.52491760253906,2.4
2017-04-03,90.05999755859375,89.44999694824219,89.86000061035156,89.68000030517578,6967400.0,79.37446594238281,2.35
2017-04-04,89.95999908447266,89.41999816894531,89.75,89.91000366210938,5680800.0,79.5780258178711,2.36
2017-04-05,90.5,89.76000213623047,90.0,89.97000122070312,6320100.0,79.63113403320312,2.34
2017-04-06,89.80999755859375,89.30999755859375,89.7699966430664,89.4000015258789,7231500.0,79.12663269042969,2.34
2017-04-07,89.61000061035156,89.18000030517578,89.45999908447266,89.2300033569336,4739100.0,78.97618103027344,2.38
2017-04-10,89.68000030517578,88.75,89.12999725341797,89.48999786376953,5956000.0,79.20629119873047,2.37
2017-04-11,89.81999969482422,89.29000091552734,89.66000366210938,89.80000305175781,5186000.0,79.48068237304688,2.32
2017-04-12,90.41999816894531,89.55999755859375,89.69999694824219,90.30999755859375,6286300.0,79.93206024169922,2.28
2017-04-13,90.54000091552734,89.79000091552734,90.05000305175781,90.02999877929688,5040100.0,79.68424224853516,2.24
2017-04-14,,,,,,,
2017-04-17,90.58999633789062,90.12999725341797,90.2300033569336,90.38999938964844,6931700.0,80.00286102294922,2.26
2017-04-18,91.12999725341797,90.33999633789062,90.4000015258789,90.80000305175781,7087800.0,80.36576080322266,2.18
2017-04-19,90.44999694824219,89.5,90.0999984741211,89.5999984741211,6919000.0,79.91090393066406,2.21
2017-04-20,89.69999694824219,89.30999755859375,89.69999694824219,89.33000183105469,6983500.0,79.67010498046875,2.24
2017-04-21,89.27999877929688,88.61000061035156,89.16999816894531,88.62000274658203,9061200.0,79.03689575195312,2.24
2017-04-24,89.66000366210938,89.01000213623047,89.12000274658203,89.55000305175781,8338500.0,79.86630249023438,2.28
2017-04-25,90.25,89.47000122070312,89.58000183105469,90.0,9088400.0,80.26763916015625,2.35
2017-04-26,90.0,87.61000061035156,89.8499984741211,87.73999786376953,11951300.0,78.25202941894531,2.32
2017-04-27,88.23999786376953,87.2300033569336,87.58000183105469,87.69000244140625,8517500.0,78.20745086669922,2.3
2017-04-28,87.58999633789062,87.1500015258789,87.5199966430664,87.33000183105469,8295400.0,77.88636779785156,2.29
2017-05-01,87.5999984741211,87.08000183105469,87.37999725341797,87.08999633789062,4546600.0,77.67233276367188,2.33
2017-05-02,87.29000091552734,86.0199966430664,87.29000091552734,86.22000122070312,13197500.0,76.89641571044922,2.29
2017-05-03,86.62999725341797,85.9000015258789,86.30000305175781,86.43000030517578,6122000.0,77.08370971679688,2.33
2017-05-04,87.23999786376953,86.30000305175781,86.8499984741211,86.44999694824219,5986200.0,77.10153198242188,2.36
2017-05-05,86.61000061035156,86.12999725341797,86.54000091552734,86.5,4506200.0,77.1461181640625,2.36
2017-05-08,86.62000274658203,86.23999786376953,86.33000183105469,86.55000305175781,4634600.0,77.19073486328125,2.39
