Date,High,Low,Open,Close,Volume
2010-10-11,-1.3932585759987088,-1.3669938679479545,-1.3875425678046915,-1.3736011223644367,-0.32283705454128975
2010-10-12,-1.3954504214104364,-1.3892226790635631,-1.380923511310707,-1.3824275553852994,2.670324458069788
2010-10-13,-1.3406520563660653,-1.350692607890996,-1.364743533091698,-1.3375594099327726,0.10026948117339421
2010-10-14,-1.3472278713201458,-1.318090370431748,-1.3323838572053899,-1.3250553198688209,-0.0932393367167543
2010-10-15,-1.3355375645927692,-1.3158675741165877,-1.3103201485243012,-1.3279975577381906,0.10666519831677564
2010-10-18,-1.297543998049071,-1.3091989025164383,-1.3169392050182858,-1.2846005312203488,0.36346603305782677
2010-10-19,-1.2946213516875025,-1.2899337256028203,-1.3095848224923963,-1.2971046212843005,0.4760135995356243
2010-10-20,-1.2902376608640473,-1.2995663140596294,-1.3169392050182858,-1.2831294122856638,0.17512495461953045
2010-10-21,-1.2639344010477256,-1.3121628193730976,-1.2647223596500239,-1.272831860330116,0.050280555980724964
2010-10-22,-1.2843923681409102,-1.2728916276590314,-1.2691351574965837,-1.280922593590013,-0.5772672101278609
2010-10-25,-1.2763552300060454,-1.246958061799933,-1.2544261118930944,-1.2706250416344653,-0.06646260094313072
2010-10-26,-1.3033892907722082,-1.318090370431748,-1.2992885747354668,-1.3206419630647661,0.617026371112898
2010-10-27,-1.3099651057262887,-1.3025302309162887,-1.2838439225483627,-1.3044599353704784,0.6873280939529467
2010-10-28,-1.2946213516875025,-1.2780783408308511,-1.298552968151852,-1.2963692021105815,-0.014819316916040142
2010-10-29,-1.2734328623633746,-1.268446035028711,-1.2911985856259622,-1.2684185035260613,0.34966833927383856
2010-11-01,-1.252244094320349,-1.252885612858583,-1.24339425755255,-1.2647408464829724,0.44490483135021697
2010-11-02,-1.2420151107737567,-1.2195425375125046,-1.244129864136165,-1.235319309551014,-0.2028022351943071
2010-11-03,-1.2361698180506195,-1.2210242132861655,-1.2345689424111406,-1.2139885058789526,-0.11883926053599571
2010-11-04,-1.1894085911411132,-1.1795305079116079,-1.195590210030848,-1.163235884687686,0.4245749784571219
2010-11-05,-1.1894085911411132,-1.1624881273131502,-1.1676427708876795,-1.163235884687686,0.07315164048545696
2010-11-08,-1.1952538838642504,-1.1661931647113088,-1.1705846361187193,-1.1816244504903775,-0.36071675527582353
2010-11-09,-1.1937922819645683,-1.1632292478546493,-1.177203973164414,-1.1772113742735695,-0.14614470892680548
2010-11-10,-1.2040212655111606,-1.181753304226768,-1.1852939622739185,-1.1948642403152951,-0.19898186015399394
2010-11-11,-1.22009554178089,-1.2039823979970454,-1.211034581666242,-1.2103105682486168,-0.3946908047414657
2010-11-12,-1.2244797900421407,-1.206946314853705,-1.2154470989610917,-1.2125171063570208,-0.006428136023923708
2010-11-15,-1.195984127376296,-1.1980545642837264,-1.194118996863618,-1.2154593442263906,0.26318118824960596
2010-11-16,-1.2354390171007785,-1.2751147066288604,-1.2080927164352022,-1.277244936546924,0.8640886605502937
2010-11-17,-1.2990053212298553,-1.272150789772201,-1.279431405253513,-1.2904847263718418,-0.23529247828268476
2010-11-18,-1.2427459117235977,-1.2447352654847728,-1.2647223596500239,-1.235319309551014,0.337456783341409
2010-11-19,-1.2449377571353253,-1.237325473343124,-1.2176533576085167,-1.2331122102681165,0.03030886324765922
2010-11-22,-1.2778165531868297,-1.2803014198006801,-1.2654576856819288,-1.2691539226997803,-0.03042486674589083
2010-11-23,-1.3260391032771202,-1.3329096720603766,-1.3029657659984115,-1.3390305288674575,0.19954806648438966
2010-11-24,-1.3377294100044967,-1.3269818383470577,-1.311055755107916,-1.3397662286284233,-0.09410915424825418
2010-11-26,-1.3720698079556832,-1.3543976452891549,-1.3610663418287532,-1.3743365415381557,-0.9212544609674876
2010-11-29,-1.3910664518680835,-1.3810723316897526,-1.3779816460796672,-1.3743365415381557,-0.15083490149861853
2010-11-30,-1.4334439879541347,-1.42923470866446,-1.4176959850435749,-1.4523041615529766,1.4253256313163007
2010-12-01,-1.3837601146830598,-1.3936685543485523,-1.413283187197015,-1.3728654226034709,0.3889465701570584
2010-12-02,-1.3728003301866265,-1.3595843584609744,-1.3706269830020676,-1.3574190946701492,-0.2475722551979771
2010-12-03,-1.3720698079556832,-1.3588432379194753,-1.3485635548726889,-1.3596256327785532,-0.059043569056808264
2010-12-06,-1.384490636914003,-1.352915686860825,-1.3632726004761782,-1.3794853175159296,-0.5915765612833196
2010-12-07,-1.3625713466400342,-1.3558796037174845,-1.3676853983227377,-1.3728654226034709,0.09624444318449284
2010-12-08,-1.3589181780475224,-1.3358735889170361,-1.3610663418287532,-1.3375594099327726,-0.1660481806770085
2010-12-09,-1.3377294100044967,-1.3173495325449174,-1.3331191832372948,-1.319906543891047,-0.13250051235425844
2010-12-10,-1.2778165531868297,-1.2780783408308511,-1.2860504617474977,-1.2956335023496157,0.37385267769867825
2010-12-13,-1.297543998049071,-1.2714096692307018,-1.2853148551638827,-1.2963692021105815,-0.09115859673944088
2010-12-14,-1.2843923681409102,-1.2677049144872117,-1.2838439225483627,-1.269889622460746,-0.11802060874164289
2010-12-15,-1.2690488928210217,-1.241030228086614,-1.2632514270345039,-1.2632697275482874,0.29956002736115955
2010-12-16,-1.2076747128225702,-1.2714096692307018,-1.24486519016807,-1.200013016293069,0.8560556398182066
2010-12-17,-1.1864859447795448,-1.1869400173985878,-1.194854603447233,-1.1772113742735695,2.424677754026794
2010-12-20,-1.1667587786362013,-1.158783655224329,-1.1713202427023344,-1.16544242279609,0.22137878100046496
2010-12-21,-1.161644286862905,-1.1610064515394891,-1.144844016726396,-1.172797736882268,-0.19173338072482832
2010-12-22,-1.1916004365528408,-1.1884222584815862,-1.2139764468972818,-1.1669138223180215,-0.381131884397497
2010-12-23,-1.1682198230980878,-1.1521147009695107,-1.1786746252282239,-1.1455830186459601,-0.5742995973733319
2010-12-27,-1.1813714530062487,-1.1810121836852687,-1.158082129714365,-1.1875089262291172,-0.3619617882130684
2010-12-28,-1.201829420099433,-1.1787893873701085,-1.175732759997184,-1.1808887507294117,-0.7964271175743979
2010-12-29,-1.2040212655111606,-1.1824944247682672,-1.1816164904592639,-1.2073683303792468,-0.7507190590563652
2010-12-30,-1.2266716354538683,-1.2039823979970454,-1.1992671207420826,-1.2161950439873566,-0.9377298283288382
2010-12-31,-1.2295942818154368,-1.2076868700858665,-1.228685211949061,-1.2125171063570208,-0.6945731901603341
2011-01-03,-1.197445729275978,-1.2084279906273658,-1.2058864577877773,-1.1801536121429392,0.11698362197476435
2011-01-04,-1.1923312375026818,-1.1824944247682672,-1.2044152446205474,-1.1669138223180215,0.3436819480276336
2011-01-05,-1.1828330549059305,-1.1610064515394891,-1.1852939622739185,-1.1779465128600417,-0.31697005001509454
2011-01-06,-1.2054828674108427,-1.1854583416249267,-1.1838227491066886,-1.1860375267071854,0.3866441119854411
2011-01-07,-1.1989067737378645,-1.1958317679685662,-1.1882358275049585,-1.200013016293069,0.44717317903040293
2011-01-10,-1.2237489890922997,-1.1973134437422273,-1.2051508512041624,-1.2103105682486168,0.5006754848405031
2011-01-11,-1.2186344973190035,-1.227692884886315,-1.1977964686782727,-1.2338479100290822,0.052207798746597235
2011-01-12,-1.1894085911411132,-1.252885612858583,-1.2044152446205474,-1.16544242279609,0.1419866121939568
2011-01-13,-1.1528763477781994,-1.141000154084372,-1.1669077254074847,-1.127929591429741,0.09909266921901203
2011-01-14,-1.141185762331925,-1.1143260329931117,-1.1352833755530816,-1.1242522149738987,0.2778145890736627
2011-01-18,-1.1207277952387404,-1.1017292450249745,-1.1132196668719927,-1.126458753082303,0.5249280442482054
2011-01-19,-1.1404555188198795,-1.1306267277407325,-1.1529340058359006,-1.1374920047988164,0.417070670342221
2011-01-20,-1.123650441600309,-1.1083981992797927,-1.128664038507387,-1.1043922496492755,0.541454577346703
2011-01-21,-1.119997551726695,-1.095801976620993,-1.0948334300055589,-1.0963012358021318,0.04025207149990288
2011-01-24,-1.0651991866823238,-1.0757956791658758,-1.0948334300055589,-1.047020014132797,0.2132093183026524
2011-01-25,-1.0469330650008668,-1.0254102232213398,-1.0455584498683368,-1.0381938616991808,0.29778628180672845
2011-01-26,-1.0491249104125944,-1.055048826478597,-1.0220240891234382,-1.0815906076297759,0.03093990733913952
2011-01-27,-1.2259408345040272,-1.272150789772201,-1.2080927164352022,-1.2235503580735345,2.4984246365014107
2011-01-28,-1.2376314199503016,-1.220283375399335,-1.2419233249370303,-1.2220795197260963,0.9566815895407411
2011-01-31,-1.2361698180506195,-1.28178337822901,-1.2088283230188173,-1.3007822783273895,0.55434834310776
2011-02-01,-1.2909681830949906,-1.3032710688031193,-1.2764895400224732,-1.316228886847958,0.9049189187936407
2011-02-02,-1.339190733185281,-1.3343916304887065,-1.3257648007114053,-1.3257907390425399,0.39363676272887144
2011-02-03,-1.3260391032771202,-1.308457781974939,-1.3331191832372948,-1.3176997251953961,-0.13156247383989583
2011-02-04,-1.283661845909967,-1.2995663140596294,-1.3206163962812305,-1.2654762656566914,0.08684700279515105
2011-02-07,-1.2040212655111606,-1.2232472922559945,-1.2382461336740855,-1.1963350786627334,0.6018813129173708
2011-02-08,-1.2076747128225702,-1.1861988968570885,-1.2058864577877773,-1.1897154643375212,-0.1917674912162597
2011-02-09,-1.198176530225819,-1.202500156914047,-1.1875002209213434,-1.2081040301402128,0.2902478632003962
2011-02-10,-1.2047520664610016,-1.202500156914047,-1.1882358275049585,-1.1941285405543292,0.28293116278836783
2011-02-11,-1.1916004365528408,-1.202500156914047,-1.228685211949061,-1.1830952888378157,-0.06250578393709208
2011-02-14,-1.1989067737378645,-1.1824944247682672,-1.1749977145169892,-1.1970707784236991,-0.3793581388430659
2011-02-15,-1.2113281601339798,-1.2328798807128034,-1.1830877036264937,-1.2426746236371917,0.42073754817109305
2011-02-16,-1.2544359397320766,-1.2306568017429744,-1.227214559885251,-1.2544432945274244,0.09092320652119948
2011-02-17,-1.2471296025470529,-1.2491808581150932,-1.2654576856819288,-1.236790147898452,-0.33317253344499415
2011-02-18,-1.234708773588733,-1.2136147037991856,-1.2242726946542113,-1.2147236444654248,-0.03827027977510538
2011-02-22,-1.2354390171007785,-1.2365846354562935,-1.2544261118930944,-1.2316413719206782,0.02036565499541556
2011-02-23,-1.233247171689051,-1.2158375001143458,-1.2338333358275257,-1.2257568961819385,0.4081337215872027
2011-02-24,-1.233977972638892,-1.29512043877464,-1.211034581666242,-1.3066667540661292,1.0062441335905183
2011-02-25,-1.3275004264579044,-1.3173495325449174,-1.311055755107916,-1.3221130819994509,0.35002649943386793
2011-02-28,-1.3180019651422556,-1.310680860944768,-1.3228229354803653,-1.3066667540661292,0.3820562508879221
2011-03-01,-1.288045536733422,-1.308457781974939,-1.2764895400224732,-1.3294683960856288,0.4802944662102609
2011-03-02,-1.3472278713201458,-1.3329096720603766,-1.3375319810838546,-1.3537414376270602,0.11983184800928354
2011-03-03,-1.339190733185281,-1.3484698115758358,-1.330177318006255,-1.3434438856715123,0.8315643069704847
2011-03-04,-1.3552650094550105,-1.3892226790635631,-1.3441510375778392,-1.3816921362115804,0.4362407665266496
2011-03-07,-1.3991035900029483,-1.3958913506637125,-1.381658837342612,-1.4052294779920458,0.3381389931700363
2011-03-08,-1.3903359296371403,-1.3766264564047634,-1.4000450742090458,-1.3802210172768954,0.27730293170219217
2011-03-09,-1.3866827610446284,-1.3751444979764336,-1.3750397808486274,-1.3838986743199844,-0.09151675689947024
2011-03-10,-1.4144473440417344,-1.4151565275773303,-1.4022513328564707,-1.4214112250990867,0.47562132888416353
2011-03-11,-1.4305213415925662,-1.42182519917748,-1.4404947392048586,-1.4214112250990867,0.04581208160321581
2011-03-14,-1.453171432816376,-1.4462768066082488,-1.4522619195773079,-1.4317090576418812,-0.031124131820233866
2011-03-15,-1.4918955215910175,-1.4818429609241561,-1.483150943399806,-1.482461398245901,0.6437178306579432
2011-03-16,-1.517468259176396,-1.5270417036968726,-1.4934471911567353,-1.5508668854788932,1.2041873153667446
2011-03-17,-1.503585828318394,-1.504812892581264,-1.4772672129377262,-1.4993788451139076,0.22663179668089556
2011-03-18,-1.476552046271129,-1.4959214246659545,-1.4610875152704272,-1.4868747550499557,1.3130338935242387
2011-03-21,-1.443672971500727,-1.4455359687214182,-1.4581456500393875,-1.4353867146849701,0.048506810426293845
2011-03-22,-1.4509795874046485,-1.4396081350080991,-1.451526593545403,-1.4626017135085245,-0.26353596518785716
2011-03-23,-1.4750907230903447,-1.4648008629803673,-1.466970965180797,-1.4640728324432093,-0.22511049659042154
2011-03-24,-1.4612085709512406,-1.4492407234649083,-1.4382884805574336,-1.4471553855752028,-0.19105117089620097
2011-03-25,-1.4539019550473193,-1.4522046403215676,-1.4419656718203784,-1.4662793705516135,-0.2660942520452097
2011-03-28,-1.456824601408888,-1.4596141498085475,-1.4493200543462679,-1.482461398245901,-0.15973773976220548
2011-03-29,-1.4509795874046485,-1.4596141498085475,-1.483886269431711,-1.436857833619655,-0.27864691289195304
2011-03-30,-1.4107938967303248,-1.402560022263862,-1.4213731763065196,-1.3861052124283884,-0.301193947728087
2011-03-31,-1.4086020513185973,-1.3869998827484027,-1.3993097481771408,-1.4133204918391895,0.3839834936537944
2011-04-01,-1.3866827610446284,-1.3758853358632641,-1.3904841524840215,-1.3780141985812446,-0.18323986835841777
2011-04-04,-1.384490636914003,-1.3618071547761348,-1.3691563309382577,-1.3647746893435737,-0.4912064402465203
2011-04-05,-1.389605407406197,-1.3862590448615724,-1.380187904727092,-1.4081717158614158,-0.03620659504350764
2011-04-06,-1.4129860208609502,-1.3907046374918928,-1.3904841524840215,-1.4015518209489568,-0.18223360886119244
2011-04-07,-1.397642266822164,-1.3958913506637125,-1.4096059959340703,-1.3743365415381557,-0.2771972170061199
2011-04-08,-1.3917972528179245,-1.3840359658917434,-1.366949791739123,-1.3912539884061623,-0.34906802245201146
2011-04-11,-1.3720698079556832,-1.364029951091295,-1.380187904727092,-1.3699234653213477,-0.284582138401011
2011-04-12,-1.3362680868237125,-1.356620441604315,-1.379452578695187,-1.318435424956362,0.3577525257430727
2011-04-13,-1.330423072819473,-1.3032710688031193,-1.3198810702493255,-1.3110798302829374,0.18706362662050913
2011-04-14,-1.2997358434607986,-1.3003074346011285,-1.3257648007114053,-1.2882781882634378,0.1209233837350873
2011-04-15,-1.2471296025470529,-1.275855544515691,-1.2742832813750482,-1.2235503580735345,0.5219263210022451
2011-04-18,-1.251513293370508,-1.241030228086614,-1.2588389097396542,-1.236790147898452,0.3420787549303593
2011-04-19,-1.2390924644121881,-1.241030228086614,-1.2183889641921315,-1.247087699854,-0.005780036686727723
2011-04-20,-1.2376314199503016,-1.241030228086614,-1.2154470989610917,-1.2573852518095476,-0.08073784160715806
2011-04-21,-1.2807391995483983,-1.2825242161158403,-1.2632514270345039,-1.2904847263718418,0.21876932840596533
2011-04-25,-1.30704245936472,-1.3121628193730976,-1.3022301594147967,-1.2831294122856638,-0.33231977115920996
2011-04-26,-1.2624730778669413,-1.2617773634285616,-1.2750186074069532,-1.249294237962404,0.03102518356771794
2011-04-27,-1.250782492420667,-1.241030228086614,-1.2610451683870791,-1.235319309551014,0.09866628807611993
2011-04-28,-1.2193652982688445,-1.28771092928766,-1.2904629790423474,-1.200013016293069,0.6903809829360541
2011-04-29,-1.1821022539560895,-1.1780482668286092,-1.1919127382161931,-1.1705911987738638,0.6889653975416523
2011-05-02,-1.156529795089609,-1.1343317651388913,-1.143373364662586,-1.1499960948627683,-0.06977131861197339
2011-05-03,-1.1316875797351738,-1.1224760977122534,-1.141902151495356,-1.1110124251489812,0.10335648064793299
2011-05-04,-1.0798118610523713,-1.091355818681335,-1.109542756160758,-1.0551110279799407,0.8389151178739443
2011-05-05,-1.087848999187236,-1.087651346592514,-1.0815953170175896,-1.0985083350850293,0.254875283586068
2011-05-06,-1.0915024464986456,-1.1313678482822318,-1.0720346758442751,-1.1433764805375561,0.30830936841330536
2011-05-09,-1.160913485913064,-1.1447051914825308,-1.1661721188238696,-1.152938332732138,-0.10562144510634075
2011-05-10,-1.12438124255015,-1.1158077087667726,-1.1396958928479313,-1.1095410256270495,-0.21180740493218816
2011-05-11,-1.1075761653305796,-1.0861691055095153,-1.1029234191150634,-1.0955660972156596,-0.024182646813950555
2011-05-12,-1.0440104186392984,-1.0735728828507156,-1.0852727888322444,-1.027896309743633,0.3039091150186589
2011-05-13,-1.0206298051845453,-1.0194823895080207,-1.0382040673424473,-1.0264249102217013,0.5599424637025043
2011-05-16,-1.0213600486965908,-1.0224463063646803,-1.0389391128226422,-1.0205404344829616,0.09593744876161052
2011-05-17,-0.9906730980568139,-1.0128140005625401,-1.040410325989872,-0.9852347023995103,0.48906086250812236
2011-05-18,-1.0067473743265434,-0.9883621104771024,-0.9845160088069554,-0.9881769402688801,-0.07637169870394302
2011-05-19,-1.009670020688112,-0.9935488236489222,-0.9926059979164599,-0.9822924645301404,-0.3228029440498584
2011-05-20,-0.9994410371415197,-0.9728019709616432,-0.9830453567431455,-0.9896477786163183,0.007403668251495863
2011-05-23,-1.026474540469887,-1.0076272873907204,-1.022759695707053,-1.0124494206358179,0.01504441833212221
2011-05-24,-1.0250134960080004,-1.000958333135902,-1.0154047520777436,-1.0153916585051876,-0.37741384083147794
2011-05-25,-1.055700446647777,-1.0676450491373968,-1.0433521912209118,-1.0617312034796462,0.39587099991762603
2011-05-26,-1.0944245354224187,-1.078018475481036,-1.073505327908085,-1.0757061318910364,-0.06334149097716059
2011-05-27,-1.0637375847826418,-1.0594944191089175,-1.0845371822486294,-1.074970993304564,-0.22934019752791113
2011-05-31,-1.0432796176894574,-1.035783649564979,-1.0632090801511558,-1.0161273582661536,0.21929804102315154
2011-06-01,-1.0440104186392984,-1.0350430943328175,-1.0168759652449735,-1.0602598039577147,0.04458410391168657
2011-06-02,-1.0798118610523713,-1.0854279849680162,-1.0536484389778413,-1.0889459217159538,-0.1326369543199839
2011-06-03,-1.1294957343234462,-1.1158077087667726,-1.1198390039176873,-1.1316075290600767,-0.1260365742280143
2011-06-06,-1.142647364231607,-1.1187716256234321,-1.1345477689694665,-1.126458753082303,-0.281290475977884
2011-06-07,-1.1499537014166308,-1.133590644597392,-1.127193386443577,-1.1588228084708778,-0.0725854341550612
2011-06-08,-1.1857551438297038,-1.1573014141413305,-1.158082129714365,-1.1742691364041995,0.3366722420384875
2011-06-09,-1.156529795089609,-1.1447051914825308,-1.1588177362979801,-1.16250018492672,0.15373767649206296
2011-06-10,-1.1857551438297038,-1.1602653309979898,-1.1669077254074847,-1.1853023881207132,0.2031126128389676
2011-06-13,-1.1762569612329525,-1.1706387573416293,-1.1867646143377284,-1.1801536121429392,-0.07589415182390387
2011-06-14,-1.173334314871384,-1.1595242104564907,-1.1588177362979801,-1.1808887507294117,-0.3544063143610205
2011-06-15,-1.2244797900421407,-1.2580723260304028,-1.197060862094658,-1.2544432945274244,0.42164147619402426
2011-06-16,-1.238361663462347,-1.245476103371603,-1.244129864136165,-1.2176658823347948,-0.0722784397321789
2011-06-17,-1.1806406520564077,-1.1691570815679684,-1.1867646143377284,-1.1860375267071854,0.12605701269550815
2011-06-20,-1.1682198230980878,-1.1706387573416293,-1.197060862094658,-1.1566162703624738,-0.5809681984481643
2011-06-21,-1.1718732704094974,-1.196572323200728,-1.143373364662586,-1.2206081202041645,0.2909812387661706
2011-06-22,-1.2310553262773234,-1.2180605790841748,-1.228685211949061,-1.232377071681644,-0.035984876849203755
2011-06-23,-1.2822005227291826,-1.297343517744469,-1.2544261118930944,-1.276509517373205,0.40520021932410505
2011-06-24,-1.2990053212298553,-1.324018204145067,-1.2750186074069532,-1.3405016478021425,1.0165284467570757
2011-06-27,-1.3172714429113124,-1.3099397404032687,-1.3257648007114053,-1.3235842009341359,-0.44558365795706617
2011-06-28,-1.310695627957232,-1.3173495325449174,-1.3000239007673717,-1.3309395150203138,-0.130743822045543
2011-06-29,-1.342843901777793,-1.329945755203717,-1.3176748116019008,-1.3434438856715123,0.35272122825694596
2011-06-30,-1.288045536733422,-1.3136444951467587,-1.32797105935883,-1.2684185035260613,0.4245579232114062
2011-07-01,-1.2303245253274824,-1.2573314881435724,-1.2735476747914334,-1.2169307437483223,0.06522095122766398
2011-07-05,-1.2259408345040272,-1.212132745370856,-1.227214559885251,-1.2176658823347948,-0.016030239361853695
2011-07-06,-1.1937922819645683,-1.1832355453097665,-1.195590210030848,-1.1853023881207132,0.0028328623996926017
2011-07-07,-1.1791796075945211,-1.1550786178261703,-1.1624946470092148,-1.1669138223180215,-0.05875362987964164
2011-07-08,-1.1813714530062487,-1.1691570815679684,-1.158082129714365,-1.1683846606654598,-0.015399195270373393
2011-07-11,-1.2084055137724112,-1.189162813713748,-1.213240840313667,-1.1838309885987814,-0.018997852116382677
2011-07-12,-1.185024900317658,-1.1795305079116079,-1.1992671207420826,-1.197806478184665,0.38640533854542153
2011-07-13,-1.1879475466792266,-1.172120998424628,-1.1727914558695642,-1.1897154643375212,-0.027951856117116678
2011-07-14,-1.2040212655111606,-1.181753304226768,-1.194118996863618,-1.1926577022068912,0.6739056155747035
2011-07-15,-1.2003683756375465,-1.1839761005419283,-1.1845583556903037,-1.1757399747516377,1.9222472704884643
2011-07-18,-1.2047520664610016,-1.187681137940087,-1.1838227491066886,-1.1963350786627334,0.6865776631414566
2011-07-19,-1.2047520664610016,-1.1847172210834276,-1.1904420861523832,-1.1919220024459252,-0.15763994453917637
2011-07-20,-1.2303245253274824,-1.2054640737707063,-1.2154470989610917,-1.2220795197260963,0.643240283777904
2011-07-21,-1.2003683756375465,-1.1906450547967464,-1.2088283230188173,-1.2007487160540349,-0.1285436953482198
2011-07-22,-1.2084055137724112,-1.1980545642837264,-1.2007383339093127,-1.2184015820957605,-0.5578583405034127
2011-07-25,-1.2639344010477256,-1.266222956058882,-1.2375108076421806,-1.287542488502472,-0.08815687349348053
2011-07-26,-1.2843923681409102,-1.2765963824025215,-1.2735476747914334,-1.3037245161967594,-0.1028243848089686
2011-07-27,-1.3267699042269612,-1.3455058947191763,-1.3059076312294515,-1.369187765560382,0.31502913522528475
2011-07-28,-1.3771842997289794,-1.3677349884894536,-1.3698916569701627,-1.389783150058724,-0.30400806327117486
2011-07-29,-1.3954504214104364,-1.3944093922353828,-1.4051931980875105,-1.4214112250990867,0.18116251160288252
2011-08-01,-1.3859519600947874,-1.4307166670927896,-1.3698916569701627,-1.4258245819031414,0.13400475719901678
2011-08-02,-1.4560940791779444,-1.4492407234649083,-1.4456428630833231,-1.4670150703125793,0.04961540139781329
2011-08-03,-1.4823970602753684,-1.4685056177238573,-1.4728546956428765,-1.477312622268127,0.6463613937438741
2011-08-04,-1.4816665380444252,-1.5418610053255013,-1.5015371802662398,-1.56189985660816,1.4449221086436215
2011-08-05,-1.452440631866535,-1.5551983485258003,-1.4507909869617879,-1.487610174223675,2.452750688474809
2011-08-08,-1.4560940791779444,-1.5611258995844506,-1.5199234171326739,-1.5832306602802215,3.69698202917109
2011-08-09,-1.4889728752294489,-1.6856075810174613,-1.4905053259256955,-1.5148251730472293,3.8472557991719802
2011-08-10,-1.5481552098161728,-1.6300354119011053,-1.530954990921508,-1.6406031763839468,2.4047231165394436
2011-08-11,-1.4750907230903447,-1.6078066007854968,-1.6228861752536778,-1.4979077261792226,1.6024784685651086
2011-08-12,-1.4290600184117819,-1.4610961082368774,-1.4713837630273567,-1.4471553855752028,0.716765448058217
2011-08-15,-1.4115246976801659,-1.4262707918078004,-1.3912197590676365,-1.3927251073408473,0.4764229254328007
2011-08-16,-1.4181005126342463,-1.4181204444339899,-1.4206375697229048,-1.4118493729045047,0.017483318469464996
2011-08-17,-1.3998343909527893,-1.4121926107206708,-1.397838815561621,-1.4081717158614158,-0.22939136326505816
2011-08-18,-1.4619390931821838,-1.5011081378377742,-1.468441897796317,-1.4677504894862983,1.4544901014901201
2011-08-19,-1.444403772450568,-1.4877707946374752,-1.4912409325093106,-1.4603951754001205,1.1903896215827563
2011-08-22,-1.4151778662726777,-1.3973733090920422,-1.4007804002409507,-1.4052294779920458,0.5728021189721298
2011-08-23,-1.31946328832304,-1.3744036600896032,-1.3853360286055567,-1.3088732921745334,1.0069945644020084
2011-08-24,-1.3077729815956634,-1.3284637967753874,-1.328706385390735,-1.287542488502472,-0.15364901704170636
2011-08-25,-1.301197166641583,-1.3418011399756864,-1.2897276530104425,-1.3449150046061973,0.9798085027312083
2011-08-26,-1.36111002345925,-1.4181204444339899,-1.3640079265080831,-1.3419727667368275,0.18012214161422582
