Date,High,Low,Open,Close,Volume,Adj Close
2010-09-30,-0.9676688388369523,-0.9315007084151699,-0.9515958717486215,-0.9560438714850794,-0.8205514279367117,-0.9944274046801844
2010-10-01,-0.9761294104018658,-0.9281958979251816,-0.9585539579719731,-0.9503236060951772,-0.8674236253383688,-0.9908982682586753
2010-10-04,-0.9767337451754363,-0.9363076742350334,-0.9609742220868145,-0.9563450045758561,-0.8449222060408593,-0.9946134959068298
2010-10-05,-0.9598127173106814,-0.9269941278184395,-0.9534110698347524,-0.9304530715029729,-0.8483449756868167,-0.9786390902443003
2010-10-06,-0.9573953782163998,-0.9176806960089507,-0.9385872406427112,-0.9289477505949588,-0.9171772023794831,-0.9777102094865369
2010-10-07,-0.95286304031223,-0.9041610688258646,-0.9313265637027319,-0.931055222835903,-0.6534593834077951,-0.9790106819317923
2010-10-08,-0.9268772213740635,-0.899654488229134,-0.9310240883906491,-0.8991418912823406,-0.5310838496285143,-0.9593216393869071
2010-10-11,-0.9205318791491823,-0.8708126933099534,-0.9031917434972425,-0.890712002318564,-0.9139617735870791,-0.95412073421555
2010-10-12,-0.9214383236770018,-0.8798257398963092,-0.9004690040703185,-0.894324795467522,-0.6251688758340944,-0.9563494966527701
2010-10-13,-0.8987762883609365,-0.8642030723299767,-0.8938133931590495,-0.8759595817833314,-0.8731386633097196,-0.945019297857125
2010-10-14,-0.9014957372094672,-0.8509839449771288,-0.8805022867410566,-0.8708414677263596,-0.8918092135034845,-0.9418616546621414
2010-10-15,-0.896661174285976,-0.8500826747006247,-0.8714264117149464,-0.87204577039222,-0.8725215774360493,-0.942604936498092
2010-10-18,-0.880948815968362,-0.8473787492640075,-0.8741491511418704,-0.8542827080409598,-0.8477443454364443,-0.9316460340070392
2010-10-19,-0.8797401464212211,-0.8395673581772887,-0.8711239364028636,-0.8594008220979317,-0.8368852796221788,-0.9348034802800897
2010-10-20,-0.8779272573655821,-0.8434730537206481,-0.8741491511418704,-0.8536805567080294,-0.8659162902442837,-0.9222254856562555
2010-10-21,-0.8670494619714593,-0.8485805193707496,-0.8526698264431052,-0.8494656122261413,-0.8779618064983257,-0.9196054393382476
2010-10-22,-0.8755099182713006,-0.8326573519741789,-0.8544850245292361,-0.8527772722843223,-0.9385102724228437,-0.9216640612253919
2010-10-25,-0.8721861346491995,-0.8221421500579482,-0.8484344796466776,-0.8485623278024341,-0.8892256806457186,-0.9190434241415852
2010-10-26,-0.8833661550626437,-0.8509839449771288,-0.866888589606436,-0.8690350137275689,-0.8232797702794987,-0.9317714732783335
2010-10-27,-0.8860856039111744,-0.8446748238273902,-0.8605354540072498,-0.8624114639139595,-0.8164967623561161,-0.9276536387382461
2010-10-28,-0.8797401464212211,-0.8347603923574252,-0.8665859988898086,-0.8590998038557782,-0.8842429179111232,-0.9255943276243366
2010-10-29,-0.8709775803671307,-0.8308548114211711,-0.8635607841508017,-0.8476591582273505,-0.849075605361242,-0.9184820981716881
2010-11-01,-0.8622148990479681,-0.8245455756643272,-0.8438965421336224,-0.8461538373193365,-0.8398867853117107,-0.917546325146271
2010-11-02,-0.8579846708980474,-0.8110260630883463,-0.8441991328502501,-0.8341111552066021,-0.9023803059100372,-0.9100594517161695
2010-11-03,-0.8555673318037658,-0.811626833534612,-0.8402662613659053,-0.8253801331520485,-0.894279202560495,-0.9046312001732124
2010-11-04,-0.8362290801098016,-0.7948025104686427,-0.8242324155209884,-0.804606314136137,-0.8418482956088169,-0.8917165675049863
2010-11-05,-0.8362290801098016,-0.7878923896584278,-0.8127362763800365,-0.804606314136137,-0.875755107414081,-0.8917165675049863
2010-11-08,-0.8386464192040832,-0.7893946595954082,-0.8139464084374572,-0.81213303352483,-0.9176165675215363,-0.8963956295540041
2010-11-09,-0.8380419691654406,-0.7881928894886661,-0.8166692632689263,-0.8103266943746628,-0.8969137478504843,-0.8952726822313104
2010-11-10,-0.8422721973153613,-0.7957037807451468,-0.8199970687245608,-0.8175522806725788,-0.9020116999481648,-0.8997649638269176
2010-11-11,-0.8489197645595634,-0.8047169419386078,-0.8305854357156295,-0.8238746973954112,-0.9208945276824723,-0.903695328686829
2010-11-12,-0.850732884145347,-0.8059187120453499,-0.8324005183972156,-0.8247778669704948,-0.8834333012448679,-0.9042567531176926
2010-11-15,-0.8389484136932601,-0.8023134017251234,-0.8236272340877331,-0.8259821696363554,-0.8574202519355927,-0.9050052533848663
2010-11-16,-0.8552651067844446,-0.8335587368577884,-0.8293753036582088,-0.8512719513763085,-0.7994421543702022,-0.9207281897390085
2010-11-17,-0.8815531507419325,-0.8323569667510462,-0.8587203713256637,-0.8566911985240573,-0.9055151021482817,-0.9240971301680561
2010-11-18,-0.8582868959173688,-0.8212408797814443,-0.8526698264431052,-0.8341111552066021,-0.8502538279893697,-0.9100594517161695
2010-11-19,-0.8591933404451884,-0.8182364545145888,-0.8333080597380089,-0.8332077559342714,-0.8798887599865064,-0.9094977319024065
2010-11-22,-0.8727904694227697,-0.8356617772410344,-0.852972301755188,-0.847960176469504,-0.8857486074428784,-0.9186693709299312
2010-11-23,-0.8927330558903046,-0.8569926809037343,-0.8684011969759395,-0.8765617331162616,-0.8635598449880285,-0.9364503384054186
2010-11-24,-0.8975676188137955,-0.8545891406902499,-0.871729002431574,-0.8768628662070386,-0.8918931371823037,-0.9366379065465613
2010-11-26,-0.9117691978300198,-0.8657053422669572,-0.8923007857895462,-0.8910130205607174,-0.9716996190523206,-0.9454344092918008
2010-11-29,-0.9196253193562907,-0.8765210440134261,-0.8992588720128978,-0.8910130205607174,-0.8973662774911757,-0.9454344092918008
2010-11-30,-0.937150681994616,-0.8960492925160128,-0.9155953085744424,-0.9229263521142799,-0.7452916347838965,-0.9652748848031307
2010-12-01,-0.9166037607535109,-0.8816283950564225,-0.9137801104883114,-0.890410869227787,-0.8452858753157423,-0.9450602576191802
2010-12-02,-0.9120713075842688,-0.8678083826502034,-0.8962335418693461,-0.8840884525049546,-0.9066999070257284,-0.9411298927592691
2010-12-03,-0.9117691978300198,-0.8675078828199652,-0.8871577822477807,-0.8849916220800382,-0.8885098610322613,-0.9416913171901327
2010-12-06,-0.91690587050776,-0.865104457213586,-0.8932083271303393,-0.8931204928016614,-0.9398908992175351,-0.94674512167757
2010-12-07,-0.9078410794343481,-0.8663062273203284,-0.8950235252164702,-0.890410869227787,-0.8735270160195493,-0.9450602576191802
2010-12-08,-0.9063303001329583,-0.8581944510104764,-0.8923007857895462,-0.8759595817833314,-0.8988341190893459,-0.9360762851937647
2010-12-09,-0.8975676188137955,-0.8506835597539959,-0.8808047620531394,-0.8687339954854154,-0.8955972979866544,-0.9315840035981575
2010-12-10,-0.8727904694227697,-0.8347603923574252,-0.861443110752588,-0.8587986707650015,-0.846742197977604,-0.9254072517880265
2010-12-13,-0.880948815968362,-0.8320564669208079,-0.8611405200359603,-0.8590998038557782,-0.8916084548992504,-0.9255943276243366
2010-12-14,-0.8755099182713006,-0.8305543115909328,-0.8605354540072498,-0.8482613095602807,-0.8942002155686652,-0.918856348305275
2010-12-15,-0.8691645760464195,-0.8197386098444639,-0.8520647604143949,-0.8455516859864063,-0.8539102674861567,-0.9171718780907512
2010-12-16,-0.8437830918818234,-0.8320564669208079,-0.8445016081623329,-0.8196597529135228,-0.8002172142275319,-0.9010750854468881
2010-12-17,-0.8350204105626606,-0.7978068211283929,-0.8239298248043607,-0.8103266943746628,-0.6488699100700187,-0.8952726822313104
2010-12-20,-0.8268621792821407,-0.7863903489356581,-0.8142489991540849,-0.8055094837112207,-0.861453525205901,-0.8922779919358499
2010-12-21,-0.8247470652071802,-0.7872916192121622,-0.8033580414463886,-0.8085201255272485,-0.9013123359580053,-0.8941495379866837
2010-12-22,-0.8371355246376211,-0.7984078207888694,-0.8317955677730502,-0.8061117498927743,-0.9195863056302915,-0.8926525374523362
2010-12-23,-0.8274663987906388,-0.7836863088919355,-0.8172742138930917,-0.797380727838221,-0.9382239445774607,-0.8872240889874461
2010-12-27,-0.8329052964877004,-0.7954032809149085,-0.8088035203002366,-0.814541638856551,-0.9177366935716108,-0.8978933193151173
2010-12-28,-0.8413657527875418,-0.7945020106384046,-0.816064081835671,-0.8118319004340531,-0.9596557483606085,-0.8962082583347946
2010-12-29,-0.8422721973153613,-0.7960042805753849,-0.8184843459505124,-0.8226703947295506,-0.955245641316779,-0.9029464345757892
2010-12-30,-0.8516393286731665,-0.8047169419386078,-0.8257449074859469,-0.8262833027271321,-0.9732892322628951,-0.9051927230650425
2010-12-31,-0.8528479982203072,-0.8062189826613775,-0.8378459972510639,-0.8247778669704948,-0.9498284501271197,-0.9042567531176926
2011-01-03,-0.8395528637319027,-0.8065194824916158,-0.8284677623174157,-0.8115309970405231,-0.8715260122265281,-0.8960212809594508
2011-01-04,-0.8374377496569423,-0.7960042805753849,-0.8278625808841606,-0.8061117498927743,-0.8496531977389974,-0.8926525374523362
2011-01-05,-0.833509746526343,-0.7872916192121622,-0.8199970687245608,-0.8106275977681925,-0.9133957001456323,-0.8954597580676207
2011-01-06,-0.8428766473540039,-0.7972060506821272,-0.8193918872913055,-0.8139393726749973,-0.8455080262302636,-0.8975188722595973
2011-01-07,-0.8401570832404008,-0.8014121314486196,-0.8212072007819815,-0.8196597529135228,-0.839667925521849,-0.9010750854468881
2011-01-10,-0.8504306591260256,-0.8020129018948852,-0.8281651716007883,-0.8238746973954112,-0.8345057964933067,-0.903695328686829
2011-01-11,-0.8483155450510653,-0.8143307589712292,-0.8251399568617814,-0.8335088890250482,-0.8777758579550597,-0.9096850046606497
2011-01-12,-0.8362290801098016,-0.8245455756643272,-0.8278625808841606,-0.8055094837112207,-0.8691136178510601,-0.8922779919358499
2011-01-13,-0.8211210565657578,-0.7791797282952049,-0.8124339164724987,-0.790154911843058,-0.8732522071104749,-0.8827322012357046
2011-01-14,-0.8162863783771945,-0.7683642557629466,-0.7994252853665884,-0.7886497057836674,-0.8560083594566353,-0.8817963297493212
2011-01-18,-0.8078259220773532,-0.7632566755057397,-0.7903494103404782,-0.7895528753587511,-0.8321658068603494,-0.8823575572582518
2011-01-19,-0.8159843838880176,-0.7749736475287126,-0.8066858469020228,-0.7940689529314162,-0.8425723430339233,-0.876097409009513
2011-01-20,-0.8090345916244941,-0.7659607155494623,-0.7967024305351196,-0.7805207202134208,-0.8305712569627857,-0.8676124367622133
2011-01-21,-0.8075239275881763,-0.7608533645064659,-0.7827862580884162,-0.7772089453066162,-0.8789293971482405,-0.8655378641984997
2011-01-24,-0.7848618922721107,-0.7527414735895088,-0.7827862580884162,-0.7570373924722582,-0.862241749561869,-0.852904534511504
2011-01-25,-0.7773078805000893,-0.7323118402033131,-0.7625170654470717,-0.7534247141719237,-0.8540814059684546,-0.8506423938066476
2011-01-26,-0.7782143250279083,-0.7443293120565242,-0.752836239796796,-0.7711876616745605,-0.8798278741803043,-0.8617670061042844
2011-01-27,-0.8513371036538451,-0.8323569667510462,-0.8293753036582088,-0.82929394454316,-0.6417544985560191,-0.8981589670026777
2011-01-28,-0.8561717818424084,-0.8113264483114793,-0.8432914761049122,-0.8286919080588533,-0.7905083964817877,-0.8977822553449288
2011-01-31,-0.8555673318037658,-0.8362626622944056,-0.8296778943748364,-0.8609061430059455,-0.8293272118414665,-0.9179578919861535
2011-02-01,-0.8782293671198314,-0.8449752090505231,-0.857510239268243,-0.8672286745774014,-0.7955026781526917,-0.921917499753109
2011-02-02,-0.898171953587366,-0.8575935659571055,-0.8777795473141325,-0.8711424859685128,-0.8448333456750509,-0.9243691778184377
2011-02-03,-0.8927330558903046,-0.8470782494337692,-0.8808047620531394,-0.8678307110617083,-0.8955067920585162,-0.9222948021766568
2011-02-04,-0.8752078085170514,-0.8434730537206481,-0.875661758511374,-0.8464548555614899,-0.874433720863262,-0.908907163025465
2011-02-07,-0.8422721973153613,-0.8125282184182214,-0.8417788687354086,-0.8181543171568855,-0.8247410296283497,-0.8911824167618372
2011-02-08,-0.8437830918818234,-0.7975063212981546,-0.8284677623174157,-0.8154448084316346,-0.9013156270826648,-0.8894852450826376
2011-02-09,-0.8398550887512239,-0.8041159422781314,-0.8209046100653539,-0.8229715278203276,-0.8548087445182205,-0.8941991623137893
2011-02-10,-0.8425744223346825,-0.8041159422781314,-0.8212072007819815,-0.8172511475818018,-0.8555146907576991,-0.8906169554313481
2011-02-11,-0.8371355246376211,-0.8041159422781314,-0.8378459972510639,-0.8127350700091367,-0.888843910185208,-0.887788270325371
2011-02-14,-0.8401570832404008,-0.7960042805753849,-0.8157617219281332,-0.8184554502476624,-0.9194151671479937,-0.8913705756687789
2011-02-15,-0.8452939864482854,-0.8164339139615808,-0.8190895273837677,-0.8371217970226297,-0.842218547133019,-0.9030618308285026
2011-02-16,-0.8631213435757876,-0.8155325290779716,-0.8372410466268985,-0.8419388928374483,-0.874040431466443,-0.9060784779194881
2011-02-17,-0.8600997849730079,-0.8230434203344521,-0.852972301755188,-0.8347131916909087,-0.9149589843589301,-0.9015533103610769
2011-02-18,-0.8549631122952677,-0.808622522874862,-0.8360309145694778,-0.8256810365455785,-0.8865055661145805,-0.8958963339929888
2011-02-22,-0.8552651067844446,-0.8179360692914559,-0.8484344796466776,-0.8326057194499645,-0.8808481228247723,-0.9002328503396262
2011-02-23,-0.854358662256625,-0.8095237931513659,-0.8399636706492777,-0.8301971141182436,-0.8434346176947317,-0.898724822177033
2011-02-24,-0.8546608872759462,-0.8416703985605347,-0.8305854357156295,-0.8633147483376666,-0.7857263923514264,-0.9194664124535792
2011-02-25,-0.8933373906638749,-0.8506835597539959,-0.871729002431574,-0.869637165060499,-0.8490410485523165,-0.9234265125253671
2011-02-28,-0.8894092722682034,-0.8479796343173787,-0.8765694152567118,-0.8633147483376666,-0.8459506824969762,-0.9194664124535792
2011-03-01,-0.8770206975726904,-0.8470782494337692,-0.857510239268243,-0.8726478068765269,-0.8364722434774023,-0.9253114492676422
2011-03-02,-0.9014957372094672,-0.8569926809037343,-0.8826199601392704,-0.8825831315969408,-0.8712512033174536,-0.931533985427186
2011-03-03,-0.898171953587366,-0.8633018020534728,-0.8795946299957187,-0.8783681871150524,-0.8025802417331063,-0.9288942469158825
2011-03-04,-0.9048195208315684,-0.8798257398963092,-0.8853426995661946,-0.8940237772253685,-0.8407227309752425,-0.938699285340767
2011-03-07,-0.9229491029783918,-0.8825296653329264,-0.9007714793824013,-0.9036579688550057,-0.8501880054961782,-0.9447334656714361
2011-03-08,-0.9193232096020416,-0.874718388853313,-0.9083346316344632,-0.8934216258924383,-0.856057726326529,-0.9383221798391521
2011-03-09,-0.9178124303006516,-0.8741175037999418,-0.8980487399554771,-0.8949269468004521,-0.891643011708176,-0.9392652389760885
2011-03-10,-0.9292945604683451,-0.8903410564196454,-0.9092421729752562,-0.9102814038199916,-0.836923127555764,-0.9488815277282328
2011-03-11,-0.9359420124474751,-0.8930449818562627,-0.9249735435080906,-0.9102814038199916,-0.8783929438287299,-0.9488815277282328
2011-03-14,-0.9453090285402082,-0.9029592987191224,-0.9298139563332286,-0.9144964631505033,-0.8858160754983997,-0.9515215616224357
2011-03-15,-0.9613234966120714,-0.9173801961787125,-0.9425201121270559,-0.9352701673177912,-0.8207044652333819,-0.9645321937329792
2011-03-16,-0.9718991822519452,-0.9357067891816622,-0.9467554589234835,-0.9632695726316189,-0.7666279959519167,-0.9820683872457996
2011-03-17,-0.9661580595355623,-0.9266937425953066,-0.9400998480122147,-0.942194735373554,-0.8609466920083265,-0.9688690054625158
2011-03-18,-0.9549781543871902,-0.9230885468821852,-0.9334443525054905,-0.937076621316582,-0.7561260171632151,-0.965663805620723
2011-03-21,-0.9413809101445367,-0.9026589134959895,-0.9322342204480698,-0.9160017840585171,-0.8781329449806236,-0.9524642269155064
2011-03-22,-0.9444025840123886,-0.9002553732825052,-0.9295114810211458,-0.9271412965961681,-0.9082401533664092,-0.9594410725392462
2011-03-23,-0.95437381961362,-0.9104701899756029,-0.9358645012157871,-0.9277434479290985,-0.9045327014373987,-0.9598180795798945
2011-03-24,-0.9486328121623093,-0.9041610688258646,-0.9240660021672975,-0.9208188798733357,-0.9012465134648138,-0.9554814647722907
2011-03-25,-0.9456111382944572,-0.9053628389326067,-0.925578609536801,-0.9286466175041821,-0.9084869877158772,-0.9603836393713503
2011-03-28,-0.9468198078415981,-0.9083671495923569,-0.9286038242758079,-0.9352701673177912,-0.8982252610273246,-0.9645321937329792
2011-03-29,-0.9444025840123886,-0.9083671495923569,-0.9428225874391387,-0.9166039353914475,-0.9096981215906006,-0.952841529339054
2011-03-30,-0.927783665901883,-0.8852335907695437,-0.9171079159439459,-0.8958301163755358,-0.9118735549905792,-0.9398306018456113
2011-03-31,-0.9268772213740635,-0.8789244696198053,-0.9080321563223805,-0.9069697437618103,-0.8457647339537103,-0.9468079397741835
2011-04-01,-0.9178124303006516,-0.8744178890230747,-0.9044017601501184,-0.8925183414687312,-0.9004928459177712,-0.9377567185086628
2011-04-04,-0.91690587050776,-0.8687096529267073,-0.8956285912451807,-0.8870992091696059,-0.9302067649067378,-0.9343623751502637
2011-04-05,-0.9190210998477926,-0.8786240843966724,-0.9001664133536909,-0.9048622715208661,-0.8863064530726763,-0.9454877751356323
2011-04-06,-0.9286902256947747,-0.8804266249496804,-0.9044017601501184,-0.9021526479469917,-0.9003957577403139,-0.9437907019173992
2011-04-07,-0.9223447682048214,-0.8825296653329264,-0.9122675031188081,-0.8910130205607174,-0.9095582487925686,-0.9368136593717264
2011-04-08,-0.9199275443756121,-0.8777226995130631,-0.8947209344998426,-0.89793758861648,-0.9164926484502917,-0.9411509634060955
2011-04-11,-0.9117691978300198,-0.8696109232032112,-0.9001664133536909,-0.8892066814105501,-0.9102707772813665,-0.9356824413278484
2011-04-12,-0.8969632840402253,-0.866606612543461,-0.8998639380416082,-0.8681318441524852,-0.848295608816923,-0.9224833549274642
2011-04-13,-0.8945460602110158,-0.8449752090505231,-0.8753592831992911,-0.8651210874878339,-0.8647643966134327,-0.9205976304974572
2011-04-14,-0.8818552604961816,-0.8437735535508863,-0.8777795473141325,-0.8557880289489737,-0.8711458873283473,-0.9147523967614613
2011-04-15,-0.8600997849730079,-0.8338591220809213,-0.8566026979274499,-0.82929394454316,-0.8324554258303919,-0.8981589670026777
2011-04-18,-0.8619126740286469,-0.8197386098444639,-0.8502496777328086,-0.8347131916909087,-0.8498078805979974,-0.9015533103610769
2011-04-19,-0.8567760013509067,-0.8197386098444639,-0.8336106504546363,-0.8389281361727969,-0.883370769876336,-0.9041930488723806
2011-04-20,-0.8561717818424084,-0.8197386098444639,-0.8324005183972156,-0.8431430806546854,-0.8906030163157506,-0.9068327873836843
2011-04-21,-0.8739991389699107,-0.8365630475175385,-0.8520647604143949,-0.8566911985240573,-0.8617052962423584,-0.9153179565529168
2011-04-25,-0.8848769343640337,-0.8485805193707496,-0.8680986062593119,-0.8536805567080294,-0.9148767062424408,-0.9134329213496752
2011-04-26,-0.8664451271978888,-0.8281508859845539,-0.8569051732395327,-0.8398313057478806,-0.8798196463686554,-0.9047587071248029
2011-04-27,-0.8616104490093255,-0.8197386098444639,-0.8511572190736019,-0.8341111552066021,-0.8732933461687196,-0.891165087631737
2011-04-28,-0.8486177700703865,-0.8386660879007846,-0.8632581934341741,-0.8196597529135228,-0.8162022066990843,-0.8820391344926586
2011-04-29,-0.8332075215070216,-0.7942015108081664,-0.82271969274694,-0.8076169559521649,-0.8163387883724567,-0.8744339109808492
2011-05-02,-0.82263195113222,-0.776475917465693,-0.8027530908222229,-0.7991870669883883,-0.8895449197376973,-0.8691103234452593
2011-05-03,-0.8123583752465953,-0.7716688370387244,-0.8021479093889679,-0.7832304586359187,-0.872840816528028,-0.8590340250577251
2011-05-04,-0.7909050094776706,-0.7590505947392474,-0.7888369183755197,-0.7603491673790632,-0.801871004368968,-0.8445846813049898
2011-05-05,-0.7942287930997716,-0.7575485540164777,-0.7773407792345681,-0.7781123445789468,-0.858221640790199,-0.8558024376769158
2011-05-06,-0.7957396876662339,-0.7752741473589508,-0.7734080231547682,-0.7964775582631374,-0.8530660940109759,-0.8673994656917192
2011-05-09,-0.824444840187859,-0.7806819982321853,-0.8121313257558711,-0.8003913696542486,-0.8930038917549099,-0.86987093441131
2011-05-10,-0.8093368166438153,-0.7689650262092125,-0.8012403680481748,-0.782628192454365,-0.9032491628201648,-0.8586536703442165
2011-05-11,-0.8023870243802917,-0.7569475543560011,-0.7861140635440507,-0.7769080419130863,-0.8851463316301763,-0.8550414328669991
2011-05-12,-0.7760992109529483,-0.7518402033130049,-0.7788535020086162,-0.7492097696900357,-0.853490649092061,-0.8375502360158595
2011-05-13,-0.766430085105966,-0.7299082999898285,-0.759491850708065,-0.7486075035084818,-0.8287874673972964,-0.8371697828413844
2011-05-16,-0.7667320795951431,-0.7311100700965707,-0.7597942106156026,-0.7461988981767607,-0.8735566361414855,-0.8356486593702495
2011-05-17,-0.7540413951453808,-0.7272044891603167,-0.7603993920488579,-0.7317477255809286,-0.8356264244398918,-0.8265228046921376
2011-05-18,-0.7606889623895832,-0.7172900576903518,-0.7374073445760443,-0.732952028246789,-0.890181752359325,-0.8272832187362553
2011-05-19,-0.7618976319367241,-0.7193930980735979,-0.7407351500316786,-0.7305434229150682,-0.9139584824624195,-0.8257624891089863
2011-05-20,-0.7576674037868032,-0.7109809365406132,-0.7368023939518786,-0.7335540647310959,-0.8820987501954105,-0.827663376527831
2011-05-23,-0.7688471936701031,-0.7251014487770706,-0.7531388305134237,-0.7428871232699561,-0.881361538271666,-0.8335571515203013
2011-05-24,-0.768242974161605,-0.722397408733348,-0.750113384965327,-0.7440914259358165,-0.9192275730423979,-0.834317762486352
2011-05-25,-0.7809336586113669,-0.7494366630995204,-0.7616095241062784,-0.7630589058015609,-0.8446177770098486,-0.8462957359804628
2011-05-26,-0.7969481266832301,-0.7536427438660127,-0.7740129737789334,-0.7687790563428396,-0.8889245427393676,-0.8499077765357472
2011-05-27,-0.7842574422334683,-0.7461318526095322,-0.7785509112919886,-0.7684781529493097,-0.9049408008951859,-0.8497178453314091
2011-05-31,-0.7757969859336269,-0.7365179209698054,-0.7697776269825058,-0.7443925590265934,-0.8616542838101351,-0.8345077921516566
2011-06-01,-0.7760992109529483,-0.7362176503537778,-0.7507185663985823,-0.7624566396200072,-0.8785114243164746,-0.8459152828059877
2011-06-02,-0.7909050094776706,-0.7566470545257629,-0.7658448709027059,-0.7741983034905884,-0.8956104624852927,-0.853330378191526
2011-06-03,-0.8114519307187757,-0.7689650262092125,-0.7930722651719473,-0.7916603475996953,-0.8949736298636652,-0.864357612593315
2011-06-06,-0.8168908284158372,-0.7701667963159546,-0.799122694649961,-0.7895528753587511,-0.9099531837517176,-0.8630266172484511
2011-06-07,-0.8199123870186171,-0.776175417635455,-0.7960974799109541,-0.8027999749859698,-0.8898164375221123,-0.8713921563434117
2011-06-08,-0.8347181855433394,-0.7857893492751817,-0.8088035203002366,-0.8091223917088022,-0.8503295238565399,-0.8753847485341377
2011-06-09,-0.82263195113222,-0.7806819982321853,-0.8091061110168642,-0.8043051810453601,-0.8679798254058368,-0.8723425015918675
2011-06-10,-0.8347181855433394,-0.7869911193819239,-0.8124339164724987,-0.8136384692814673,-0.863215922461103,-0.8782363750453042
2011-06-13,-0.8307901824127399,-0.7911972001484162,-0.8206020193487262,-0.8115309970405231,-0.890135676614091,-0.8769054781614067
2011-06-14,-0.8295815128655992,-0.7866906195516856,-0.8091061110168642,-0.8118319004340531,-0.917007709459515,-0.8770955078267113
2011-06-15,-0.850732884145347,-0.8266486160475734,-0.8248373661451538,-0.8419388928374483,-0.8421313323295403,-0.8961080250709188
2011-06-16,-0.8564737763315853,-0.821541265004577,-0.8441991328502501,-0.826885339211439,-0.8897868174001761,-0.8866018156792983
2011-06-17,-0.832603071468379,-0.7905964297021504,-0.8206020193487262,-0.8139393726749973,-0.8706505730670814,-0.878426207788676
2011-06-20,-0.8274663987906388,-0.7911972001484162,-0.8248373661451538,-0.8018968054108861,-0.9388673594484075,-0.8708215750426656
2011-06-21,-0.8289772933571009,-0.8017124020646469,-0.8027530908222229,-0.8280896418772994,-0.8547379853380397,-0.887362426645349
2011-06-22,-0.8534522177288055,-0.8104251780349752,-0.8378459972510639,-0.8329068525407415,-0.8862850607623891,-0.8904043782047197
2011-06-23,-0.8746034737434811,-0.842571783444144,-0.8484344796466776,-0.8509709331341551,-0.8437176544154551,-0.9018118688590508
2011-06-24,-0.8815531507419325,-0.8533874851906131,-0.8569051732395327,-0.877163884449192,-0.7847341182665646,-0.9183524250788351
2011-06-27,-0.8891071625139542,-0.8476791344871404,-0.8777795473141325,-0.8702393163934292,-0.9258048856745571,-0.9139797735574999
2011-06-28,-0.8863877136654235,-0.8506835597539959,-0.8671910649185188,-0.8732499582094571,-0.8954278050666864,-0.9158808578982778
2011-06-29,-0.899682732888756,-0.8557909107969921,-0.874451741858498,-0.8783681871150524,-0.8487810497042102,-0.9191129375839193
